,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,intercept,p_value,slope,std_error
95,USGS,08171300,"Blanco Rv nr Kyle, TX",ST,29.97938297,-97.91000509999999,F,NAD83,620.12,0.1,NGVD29,12100203.0,-0.5194095789738542,0.03191164214576496,6.087559251654861e-05,2.7510356582335253e-05
96,USGS,08177700,"Olmos Ck at Dresden Dr, San Antonio, TX",ST,29.4991192,-98.5102958,F,NAD83,726.1,0.1,NGVD29,12100301.0,-0.5694602559187664,0.021012252505108048,6.77203301128275e-05,2.82917449673653e-05
97,USGS,08178050,"San Antonio Rv at Mitchell St, San Antonio, TX",ST,29.39301189,-98.4947392,F,NAD83,585.07,0.1,NGVD29,12100301.0,-0.8283327431903568,0.007692673632046348,0.00018946831642001994,6.487135976400485e-05
98,USGS,08196300,"Dry Frio Rv at FM 2690 nr Knippa, TX",ST,29.373611100000005,-99.7041667,R,NAD83,1054.47,0.01,NAVD88,12110106.0,-1.1491039773835092,0.018729009225658094,0.0006996303474801503,0.00022980495814143456
99,USGS,08197936,"Sabinal Rv bl Mill Ck nr Vanderpool, TX",ST,29.719,-99.5487,5,NAD83,1537.0,20.0,NAVD88,12110106.0,-0.7071067811865476,0.0,0.0021558133572760598,0.0
100,USGS,08202450,"Seco Ck Res Infl nr Utopia, TX",ST,29.526340899999997,-99.3953215,F,NAD83,1199.47,0.1,NGVD29,12110107.0,1.145838003179073,0.04081253483182844,-0.0037774879225683723,0.0002425001798213181
101,USGS,08204005,"Leona Rv nr Uvalde, TX",ST,29.1544077,-99.74338879999999,F,NAD83,838.39,0.1,NAVD88,12110106.0,-0.8064761171011913,0.04135167633378002,0.00032404215569800356,0.00014315061503256143
102,USGS,08210000,"Nueces Rv nr Three Rivers, TX",ST,28.42749545,-98.1780625,F,NAD83,99.26,0.1,NGVD29,12110111.0,0.5960259187769171,0.013120201399022828,-6.956519776221257e-05,2.695731191846683e-05
103,USGS,08210300,"Ramirena Ck nr George West, TX",ST,28.1419536,-98.1033377,F,NAD83,175.79,0.1,NGVD29,12110111.0,-0.7071067811865475,0.0,0.04040610178208843,0.0
104,USGS,08211000,"Nueces Rv nr Mathis, TX",ST,28.03834719,-97.8602769,F,NAD83,26.53,0.1,NGVD29,12110111.0,0.7646752339244804,0.0010152068827561332,-9.000922355745078e-05,2.564467665308508e-05
105,USGS,08211517,"W Oso Ck at Merrett Rd nr Corpus Christi, TX",ST,27.73055556,-97.5769444,S,NAD83,50.0,5.0,NGVD29,12110202.0,-0.7071067811865476,0.0,0.004636765778272443,0.0
106,USGS,08211525,"Unm Trib Oso Ck at FM 2444 nr Corpus Christi, TX",ST,27.65194444,-97.4444444,S,NAD83,22.0,2.0,NGVD29,12110202.0,0.7071067811865477,0.0,-0.004826667448372339,0.0
107,USGS,08212500,"Upper Madero Canal nr Kingsville, TX",ST-CA,27.5580899,-97.7238845,T,NAD83,40.0,10.0,NGVD29,12110205.0,-0.9989758695590479,0.04715539030208892,0.005167116566684731,0.00038343765806449833
108,USGS,08377500,"Rio Grande at Langtry, TX",ST,29.80020299,-101.56705840000001,F,NAD83,1091.69,0.1,NGVD29,13040212.0,0.7071067811865476,0.0,-0.0034242459137363078,0.0
109,USGS,08459000,"Rio Grande at Laredo, TX",ST,27.49612957,-99.49059720000001,F,NAD83,347.9,0.1,NGVD29,13080002.0,1.0089265690211677,0.013603914780956062,-0.00046522347381531523,0.00015858751914043446
110,USGS,08473700,"Rio Grande nr San Benito, TX & Ramirez, MX",ST,26.03368916,-97.7280485,F,NAD83,0.0,1.0,NGVD29,12110208.0,1.016089371675103,0.005869938658231629,-0.0004989484713974592,0.00014650503504132467
111,USGS,08475000,"Rio Grande nr Brownsville, TX",ST,25.87674793,-97.454426,F,NAD83,0.0,3.0,NGVD29,13090002.0,0.978861082505178,0.02243260221604972,-0.0010577381255844776,0.0003244072425615927
0,USGS,09180000,"DOLORES RIVER NEAR CISCO, UT",ST,38.79720805,-109.1951142,F,NAD83,4165.0,20.0,NGVD29,14030004.0,0.7002841629770321,0.0030956734890469923,-8.15572071753291e-05,2.6116914840883833e-05
1,USGS,09180920,"ONION CREEK ABOVE ONION C BRIDGE NR MOAB, UT",ST,38.69693046,-109.25511540000001,F,NAD83,,,,14030005.0,-0.7071067811865476,0.0,0.0028569970957032227,0.0
2,USGS,09180970,"ONION CREEK BELOW ONION CRK BRIDGE NR MOAB, UT",ST,38.70637365,-109.31511609999998,F,NAD83,,,,14030005.0,-0.7071067811865476,0.0,0.0027144214249003747,0.0
3,USGS,09185500,"HATCH WASH NEAR LA SAL, UTAH",ST,38.243320000000004,-109.4401142,F,NAD83,5500.0,20.0,NGVD29,14030005.0,0.7071067811865475,0.0,-0.0038221988172245807,0.0
4,USGS,09234500,"GREEN RIVER NEAR GREENDALE, UT",ST,40.90829296,-109.42291399999999,F,NAD83,5594.48,20.0,NGVD29,14040106.0,-0.5365737811071551,0.024625401823986513,6.315558308418223e-05,2.71810577574527e-05
5,USGS,09234700,"RED CREEK NEAR DUTCH JOHN, UTAH",ST,40.9696816,-109.237352,F,NAD83,6180.0,20.0,NGVD29,14040106.0,-1.041708703774297,0.03144678916675514,0.0012157658476261001,0.0003743574099348381
6,USGS,09275500,"WEST FORK DUCHESNE RIVER NEAR HANNA, UT",ST,40.45022335,-110.8843304,S,NAD83,7218.0,20.0,NGVD29,14060003.0,0.8059843936678822,0.011337989168257054,-0.00018665687671789766,6.754613328953901e-05
7,USGS,09276000,"WOLF CREEK ABOVE RHOADES CANYON NEAR HANNA, UT",ST,40.471055799999995,-110.9187754,F,NAD83,7740.0,20.0,NGVD29,14060003.0,-0.927991706631966,0.01901150095669308,0.00036433742342772046,0.000136102376233114
8,USGS,09277800,"ROCK CREEK ABOVE SOUTH FORK, NEAR HANNA, UT",ST,40.55744514,-110.6979414,S,NAD83,7967.7,20.0,NGVD29,14060003.0,1.0600624263784926,0.00013479481785568138,-0.00026061615764766616,5.469862938094154e-05
9,USGS,09279000,"ROCK CREEK NEAR MOUNTAIN HOME, UT",ST,40.4932799,-110.5782169,F,NAD83,7250.0,20.0,NGVD29,14060003.0,0.9055568172346764,9.100469973279372e-05,-0.00010779509973819323,2.507729502422412e-05
10,USGS,09279100,"ROCK CREEK NEAR TALMAGE, UT",ST,40.31106428,-110.4940467,S,NAD83,6119.3,20.0,NGVD29,14060003.0,1.1158622347114115,0.0001287175382856457,-0.0002446075990025689,5.3699100784947786e-05
11,USGS,09285000,"STRAWBERRY RIVER NEAR SOLDIER SPRINGS, UT",ST,40.13328794,-111.024887,S,NAD83,7360.0,20.0,NGVD29,14060004.0,0.8237517231997011,0.020903734599705324,-0.00017436154020619506,6.806547140556993e-05
12,USGS,09286700,"CURRANT CRK BLW CURRANT CRK DAM, NR FRUITLAND, UT",ST,40.33078385,-111.0496107,S,NAD83,7550.0,20.0,NGVD29,14060004.0,1.0569877522015736,0.014835924546496208,-0.0005742228997539169,0.00019108999130142482
13,USGS,09291200,"LAKE FORK R BL TASKEECH DAMSITE NR MT HOME, UT",ST,40.501337,-110.40543829999999,F,NAD83,7375.0,20.0,NGVD29,14060003.0,-1.080948077180906,0.03443080727093888,0.0008399790789166826,0.00030829184624058946
14,USGS,09293700,"PIGEON WATER CREEK NEAR ALTAMONT, UTAH",ST,40.31051058,-110.294045,F,NAD83,5970.0,20.0,NGVD29,14060003.0,-0.7071067811865477,0.0,0.0033432944736952607,0.0
15,USGS,09299900,"DEEP CREEK AT HWY 246 NEAR LAPOINT, UTAH",ST,40.37773645,-109.8215348,F,NAD83,5350.0,20.0,NGVD29,14060003.0,-0.7071067811865476,0.0,0.0034242459137363078,0.0
16,USGS,09306880,"NORTH WASH NEAR OURAY, UTAH",ST,40.04663126,-109.52374350000001,F,NAD83,,,,14050007.0,-0.7071067811865475,0.0,0.0030544569381708315,0.0
17,USGS,09310500,"FISH CREEK ABOVE RESERVOIR, NEAR SCOFIELD, UT",ST,39.77440566,-111.191006,F,NAD83,7670.0,20.0,NGVD29,14060007.0,0.48660598714214365,0.04558460105210876,-5.672872318425506e-05,2.7605392243785782e-05
18,USGS,09310575,BOARDINGHOUSE CR. AT MOUTH SOUTH OF SCOFIELD,ST,39.6499634,-111.1557269,F,NAD83,8280.0,20.0,NGVD29,14060007.0,0.7071067811865475,0.0,-0.003950317213332668,0.0
19,USGS,09312900,"WILLOW CREEK AT CASTLE GATE, UTAH",ST,39.726907399999995,-110.86210559999999,F,NAD83,,,,14060007.0,0.7071067811865476,0.0,-0.004405649727018988,0.0
20,USGS,09313985,"DUGOUT CREEK NEAR SUNNYSIDE, UTAH",ST,39.6794086,-110.5504348,F,NAD83,7550.0,20.0,NGVD29,14060007.0,-0.7071067811865475,0.0,0.003008965026325734,0.0
21,USGS,09314280,"DESERT SEEP WASH NEAR WELLINGTON, UTAH",ST,39.421079299999995,-110.64626820000001,F,NAD83,5235.0,20.0,NGVD29,14060007.0,-0.43291550371250764,0.04507372096051016,8.202754966829198e-05,3.792168010404844e-05
22,USGS,09314500,"PRICE RIVER AT WOODSIDE, UT",ST,39.26444444,-110.3427778,S,NAD83,4600.0,20.0,NGVD29,14060007.0,0.5671032351357163,0.015838311247072873,-6.789155312692826e-05,2.688073359001776e-05
23,USGS,09319000,"EPHRAIM TUNNEL NEAR EPHRAIM, UT",ST,39.3296855,-111.43157450000001,F,NAD83,9694.9,20.0,NGVD29,14060009.0,1.5048750788719767,0.007261450626658923,-0.0007102189674802198,0.0001898911232117052
24,USGS,09327600,"FERRON CREEK TRIB. NEAR FERRON, UTAH",ST,39.0666402,-111.034057,F,NAD83,5900.0,20.0,NGVD29,14060009.0,0.7071067811865476,0.0,-0.004006270714937947,0.0
25,USGS,09328000,"SAN RAFAEL RIVER NEAR CASTLE DALE, UTAH",ST,39.14358408,-110.89794369999998,F,NAD83,5320.0,20.0,NGVD29,14060009.0,-0.9107390945610775,0.029735910143794706,0.00037804569999866827,0.00015333243665744875
26,USGS,09328100,"SAN RAFAEL R AT SAN R BR CAMPGROUND NR C DALE,UT",ST,39.080808600000005,-110.6662723,F,NAD83,5100.0,20.0,NGVD29,14060009.0,-0.8915033455552893,0.04722252701515198,0.0004960311988420931,0.0002159375138003696
27,USGS,09328910,"SAN RAFAEL RIVER AT MOUTH NEAR GREEN RIVER, UT",ST,38.7577611,-110.14352779999999,1,NAD83,4000.0,10.0,NGVD29,14060009.0,0.7071067811865476,0.0,-0.0023728415476058644,0.0
28,USGS,09330230,"FREMONT RIVER NEAR CAINEVILLE, UT",ST,38.2791469,-111.0657201,S,NAD83,4760.0,20.0,NGVD29,14070003.0,-0.6420774151900602,0.0115670578561528,8.620747987002834e-05,3.2571287106493036e-05
29,USGS,09330410,"BULL CREEK NEAR HANKSVILLE, UT",ST,38.12192936,-110.7595973,F,NAD83,7600.0,20.0,NGVD29,14070004.0,1.120556261077492,0.013400779943253295,-0.0007778039757594807,0.00023679911984631185
30,USGS,09331900,"QUITCHUPAH CREEK NEAR EMERY, UTAH",ST,38.8591422,-111.2621149,F,NAD83,,,,14070002.0,-0.8708590756718279,0.014212764003779573,0.0018469969791555204,0.00022257358782116595
31,USGS,09337000,"PINE CREEK NEAR ESCALANTE, UT",ST,37.86248747,-111.63601129999999,F,NAD83,6400.0,20.0,NGVD29,14070005.0,-0.6213108808464298,0.012412373393627843,7.092107648314551e-05,2.7226374851439907e-05
32,USGS,09378600,"MONTEZUMA CREEK NEAR BLUFF, UTAH",ST,37.29999845,-109.3006709,F,NAD83,4490.0,20.0,NGVD29,14080203.0,2.362942051444689,0.00016749026015244032,-0.0003797585439821821,5.225979455609534e-05
33,USGS,09378710,"WEST WATER C RIGHT HAND TRIB NR BLANDING, UTAH",ST,37.91665878,-109.53401159999999,F,NAD83,5200.0,20.0,NGVD29,14030005.0,-0.7071067811865475,0.0,0.004944802665640192,0.0
34,USGS,09405900,"NORTH CREEK NEAR VIRGIN, UT",ST,37.23720465,-113.15105600000001,F,NAD83,3680.0,20.0,NGVD29,15010008.0,-0.8498667634612652,4.6317411333327585e-05,0.0004114581280374075,5.185515113757892e-05
35,USGS,09406900,"WET SANDY CREEK NEAR PINTURA, UT",ST,37.3241479,-113.3571732,S,NAD83,5400.0,20.0,NGVD29,15010008.0,1.2234514783719705,0.03658922305691506,-0.0010492722799073503,0.0003705075734964281
36,USGS,09410000,"SANTA CLARA RIVER AB WINSOR DAM NR SANTA CLARA, UT",ST,37.218033899999995,-113.77718770000001,F,NAD83,3340.0,20.0,NGVD29,15010008.0,-0.7071067811865475,0.0,0.0038429716368834103,0.0
37,USGS,09410400,"SANTA CLARA RIVER NEAR SANTA CLARA, UTAH",ST,37.13970168,-113.6927395,F,NAD83,2850.0,20.0,NGVD29,15010008.0,1.1803046003706132,0.023013771303737926,-0.0016311561641384927,0.00037855854245608887
38,USGS,09413900,"BEAVER DAM WASH NEAR ENTERPRISE, UT",ST,37.46997485,-114.0466458,S,NAD83,4740.0,20.0,NGVD29,15010010.0,0.7464971699599591,0.020161148025745215,-0.00016188405106976942,6.505158786727688e-05
39,USGS,10011400,"WEST FK BEAR RIVER BL DEER CR NR EVANSTON, WYO",ST,40.94439204,-110.8618412,F,NAD83,8190.0,20.0,NGVD29,16010101.0,-0.9871074354469047,0.019055553570410805,0.0004482150422916438,0.00016327589469449928
40,USGS,10020900,"WOODRUFF CREEK BELOW RESERVOIR NR WOODRUFF, UTAH",ST,41.46799729,-111.31575430000001,F,NAD83,6770.0,20.0,NGVD29,16010101.0,-0.830547350208158,0.03622270518145857,0.00030242962228790464,0.00013057412337468872
41,USGS,10102250,"BEAR RIVER NEAR SMITHFIELD, UT",ST,41.83992834,-111.8816133,S,NAD83,4399.89,0.01,NGVD29,16010202.0,0.6301495303165849,0.03762019907481004,-0.00015240882559778088,6.584479868167252e-05
42,USGS,10106000,"LITTLE BEAR RIVER NEAR PARADISE, UTAH",ST,41.590211700000005,-111.8535537,F,NAD83,4680.0,20.0,NGVD29,16010203.0,-0.9621536776605017,0.009213619506775779,0.0003320802460710289,0.0001111756781363003
43,USGS,10126000,"BEAR RIVER NEAR CORINNE, UT",ST,41.5763213,-112.10078200000001,F,NAD83,4204.6,20.0,NGVD29,16010204.0,0.5014429220102806,0.039919058895884436,-6.005273851192804e-05,2.83815483403916e-05
44,USGS,10127100,"BLACK SLOUGH NEAR BRIGHAM CITY, UTAH",ST,41.50993447,-112.07689170000002,F,NAD83,4210.0,20.0,NGVD29,16010204.0,-1.0632923445091271,0.007126854208311179,0.0004049403398998884,0.00012700980284384886
45,USGS,10127110,"B R BASIN OUTFLOW AC ST HWY 83 NR CORINNE, UT",ST,41.54548887,-112.0960592,F,NAD83,,,,16010204.0,-1.1504553267656972,0.0015527263069966403,0.0004514067828477192,0.00011325042167605698
46,USGS,10133700,"THREEMILE CREEK NEAR PARK CITY, UTAH",ST,40.7257816,-111.56325690000001,F,NAD83,6520.0,20.0,NGVD29,16020102.0,-0.8895562191595692,0.00020164221125521908,0.00046169596901586595,4.77895110178954e-05
47,USGS,10133900,"EAST CANYON CREEK NEAR PARK CITY, UTAH",ST,40.7899472,-111.59714840000002,F,NAD83,6120.0,20.0,NGVD29,16020102.0,-0.7071067811865476,0.0,0.004391967585009612,0.0
48,USGS,10134500,"EAST CANYON CREEK NEAR MORGAN, UT",ST,40.92244629,-111.6071504,F,NAD83,5460.0,20.0,NGVD29,16020102.0,0.6007583261455756,0.013810688249024077,-7.10087651239879e-05,2.7711288016284124e-05
49,USGS,10136500,"WEBER RIVER AT GATEWAY, UT",ST,41.1368878,-111.8324384,F,NAD83,4800.0,20.0,NGVD29,16020102.0,0.4939868430639288,0.04194530100461545,-5.769764980708194e-05,2.7574370692435847e-05
50,USGS,10136600,"WEBER RIVER AT I-84 AT UINTAH, UT",ST,41.1370833,-111.91955559999998,5,NAD83,4510.0,10.0,NGVD29,16020102.0,-0.7071067811865476,0.0,0.0042468875746939794,0.0
51,USGS,10137500,"SOUTH FORK OGDEN RIVER NEAR HUNTSVILLE, UT",ST,41.26855226,-111.6741004,F,NAD83,5190.0,20.0,NGVD29,16020102.0,0.5571533600258496,0.022137304141268403,-6.646110718872441e-05,2.8043143718293087e-05
52,USGS,10137900,"SPRING CREEK AT HUNTSVILLE, UTAH",ST,41.2652188,-111.766049,F,NAD83,4902.99,20.0,NGVD29,16020102.0,0.7071067811865476,0.0,-0.0036732819801898577,0.0
53,USGS,10140700,"OGDEN RIVER NR GIBSON AVENUE AT OGDEN, UT",ST,41.23181944,-111.9844972,5,NAD83,4285.0,5.0,NGVD29,16020102.0,-1.283151327349772,0.017147005971708235,0.0017279172197007433,0.0003595126030970945
54,USGS,10141000,"WEBER RIVER NEAR PLAIN CITY, UT",ST,41.278276500000004,-112.0918866,F,NAD83,4207.1,20.0,NGVD29,16020102.0,0.48924634282311535,0.045403620048593156,-5.86737077582033e-05,2.850918818821938e-05
55,USGS,10146000,"SALT CREEK AT NEPHI, UT",ST,39.71301186,-111.80437590000001,F,NAD83,5280.0,20.0,NGVD29,16020201.0,0.6385504148864942,0.022428323133836962,-6.764305242441675e-05,2.8237489304670845e-05
56,USGS,10146400,"CURRANT CREEK NEAR MONA, UT",ST,39.80245444,-111.8629909,F,NAD83,4890.0,20.0,NGVD29,16020201.0,0.9779779842550359,9.255615597500476e-05,-0.00014023200233080526,3.198148216669048e-05
57,USGS,10147100,SUMMIT CREEK ABV SUMMIT CR CANAL NR SANTAQUIN UT,ST,39.9444722,-111.7748889,5,NAD83,5370.0,10.0,NGVD29,16020201.0,-0.7071067811865472,0.0,0.00390666729937319,0.0
58,USGS,10148510,"SPANISH FORK BLW HALLS FALLS NR SPANISH FORK, UTAH",ST,39.98273379,-111.51574620000001,F,NAD83,5000.0,20.0,NGVD29,16020202.0,1.1745997107773958,0.012182959518215677,-0.0008142492025723301,0.0002427655360154195
59,USGS,10155100,"PROVO RIVER BELOW JORDANELLE DAM, NEAR HEBER, UT",ST,40.594952500000005,-111.4287999,S,NAD83,5860.0,20.0,NGVD29,16020203.0,0.7071067811865476,0.0,-0.00398370017569886,0.0
60,USGS,10157500,"DANIELS CREEK AT CHARLESTON, UT",ST,40.46078909,-111.47268700000001,S,NAD83,5420.0,10.0,NGVD29,16020203.0,0.7921953627614272,0.018211856849196958,-0.000198391713325343,7.747365049013013e-05
61,USGS,10168000,LITTLE COTTONWOOD CREEK @ JORDAN RIVER NR SLC,ST,40.66430556,-111.89886100000001,S,NAD83,4255.0,10.0,NGVD29,16020204.0,-1.6350465277982362,0.021885019685100003,0.00017823124381481742,7.063867362532719e-05
62,USGS,10172550,"JORDAN RIVER @ 5TH NORTH @ SALT LAKE CITY, UT",ST,40.7802235,-111.938549,F,NAD83,,,,16020204.0,-0.9539240428640511,0.03151562015035197,0.0004735877090053622,0.00018953175602753718
63,USGS,10172740,"RUSH VALLEY TRIBUTARY NEAR FAIRFIELD, UTAH",ST,40.2499475,-112.20077749999999,F,NAD83,5500.0,20.0,NGVD29,16020304.0,0.7071067811865476,0.0,-0.0009875793033331671,0.0
64,USGS,10172830,"NORTH FORK MUSKRAT CANYON NR TIMPIE, UT",ST,40.63327374,-112.63412949999999,F,NAD83,5520.0,20.0,NGVD29,16020305.0,0.7071067811865475,0.0,-0.0016637806616154058,0.0
65,USGS,10205030,"SALINA CREEK NEAR EMERY, UT",ST,38.9119141,-111.53046540000001,F,NAD83,7000.0,20.0,NGVD29,16030003.0,0.538596342087049,0.026288774587332295,-6.272503365257585e-05,2.732051397576703e-05
66,USGS,10220300,"TINTIC WASH TR NEAR NEPHI, UTAH",ST,39.66661898,-112.0841071,F,NAD83,5380.0,20.0,NGVD29,16030005.0,-1.1306688316740638,0.03507848059545869,0.0016548391242942758,0.00031837707001477605
67,USGS,10223800,"HOP CREEK NEAR JERICHO, UTAH",ST,39.76661628,-112.15077820000002,F,NAD83,5730.0,20.0,NGVD29,16030005.0,-0.7071067811865475,0.0,0.0013341637380878254,0.0
68,USGS,10232500,CHALK CREEK NEAR FILLMORE UTAH,ST,38.96357479,-112.30827040000001,F,NAD83,5180.0,20.0,NGVD29,16030005.0,0.7071067811865476,0.0,-0.0038959051305043945,0.0
69,USGS,403835112171801," (C- 2- 4)15cac-S1 MILL SPRING NR ERDA, UT",SP,40.6429995,-112.2891142,S,NAD83,4300.0,5.0,NGVD29,16020304.0,1.1865925682608236,0.0004755537606360297,-0.0004975787236563798,0.00010758331777500412
0,USGS,01138800,"KEENAN BROOK AT GROTON, VT",ST,44.20228436,-72.20037299,S,NAD83,865.0,20.0,NGVD29,1080103.0,-0.49517282907373505,0.001064857033999962,0.00016568352523100663,1.956111215769422e-05
1,USGS,01139838,"PIKE HILL BROOK @ PIKE HILL ROAD, NR BRADFORD, VT",ST,44.05339875,-72.25287248,S,NAD83,940.0,20.0,NGVD29,1080103.0,-0.7071067811865476,0.0,0.004777748521530727,0.0
2,USGS,01140570,"LAKE MOREY TRIBUTARY #6 NEAR FAIRLEE, VT",ST,43.93617877,-72.1367566,S,NAD83,425.0,20.0,NGVD29,1080104.0,0.7071067811865466,0.0,-0.006799103665255264,0.0
3,USGS,01140575,"LAKE MOREY TRIBUTARY #5 NEAR FAIRLEE, VT",ST,43.93617877,-72.1409233,S,NAD83,445.0,20.0,NGVD29,1080104.0,-0.7071067811865477,0.0,0.006831949576681618,0.0
4,USGS,01140580,"BIG BROOK (LAKE MOREY TRIBUTARY #4) NR FAIRLEE, VT",ST,43.9347899,-72.1420345,S,NAD83,430.0,20.0,NGVD29,1080104.0,-0.7071067811865472,0.0,0.006831949576681618,0.0
5,USGS,01140590,"GLENN FALLS BK (LAKE MOREY TR #3) NEAR FAIRLEE, VT",ST,43.920345700000006,-72.1598125,S,NAD83,470.0,20.0,NGVD29,1080104.0,-0.7071067811865472,0.0,0.006831949576681618,0.0
6,USGS,01140600,"LAKE MOREY OUTLET AT FAIRLEE, VT",ST,43.90979035,-72.15759008,S,NAD83,410.0,20.0,NGVD29,1080104.0,-0.7071067811865475,0.0,0.004196479413570015,0.0
7,USGS,01140800,"WEST BR OMPOMPANOOSUC R TR AT SOUTH STRAFFORD, VT",ST,43.83229065,-72.37176099999999,S,NAD83,1005.0,20.0,NGVD29,1080103.0,-0.46148250316015177,0.008007504451462099,0.00017350415775926835,4.732915486430077e-05
8,USGS,01153800,"BULL CREEK TRIBUTARY NEAR ATHENS, VT",ST,43.1023005,-72.58148,S,NAD83,785.0,20.0,NGVD29,1080107.0,-0.4704806781093363,0.017409335931419394,0.00015107755251035686,3.8649187224125216e-05
9,USGS,01328900,"TANNER BROOK NEAR SUNDERLAND, VT",ST,43.13007679,-73.0951052,S,NAD83,755.0,20.0,NGVD29,2020003.0,0.8391080346705257,0.013802610419922662,-0.00012614544534550275,4.1365059756373e-05
10,USGS,01329000,"BATTEN KILL AT ARLINGTON, VT",ST,43.07618845,-73.15677339,S,NAD83,596.68,0.01,NGVD29,2020003.0,-0.553946529362279,0.017546459017203107,0.00016643465100175508,6.183728900875475e-05
11,USGS,04280350,"METTAWEE RIVER NEAR PAWLET, VT",ST,43.37062828,-73.21621889,S,NAD83,525.0,20.0,NGVD29,4150401.0,-0.6579494150347279,0.045398873926239966,0.0001507896242883301,7.126800374274703e-05
12,USGS,04280800,"SOUTH FORK NEAR ORWELL, VT",ST,43.80561679,-73.320672,S,NAD83,160.0,20.0,NGVD29,4150401.0,0.7071067811865475,0.0,-0.005356869554443542,0.0
13,USGS,04282200,"NESHOBE RIVER AT BRANDON, VT",ST,43.81034166,-73.076223,S,NAD83,435.0,20.0,NGVD29,4150402.0,-0.6319716935569203,5.098734208457643e-07,0.0002227213016940688,1.5394842958499575e-05
14,USGS,04282650,"LITTLE OTTER CREEK AT FERRISBURG, VT.",ST,44.19810987,-73.24901170000001,S,NAD83,146.81,0.1,NAVD88,4150402.0,0.6105715906175008,0.04895153574342692,-0.0001238105222787186,5.993474174217448e-05
15,USGS,04282700,"LEWIS CREEK TRIBUTARY AT STARKSBORO, VT",ST,44.21672294,-73.0553979,S,NAD83,640.0,20.0,NGVD29,4150402.0,1.171743444069918,0.0016714525856447915,-0.0001080043089898052,2.9975824352600555e-05
16,USGS,04284000,"JAIL BRANCH AT EAST BARRE, VT",ST,44.158395500000005,-72.44510228,S,NAD83,1107.25,0.01,NGVD29,4150403.0,0.7257740005763628,0.031104331748046922,-0.00018159153672294104,7.859109943222274e-05
17,USGS,04285500,"NORTH BRANCH WINOOSKI RIVER AT WRIGHTSVILLE, VT",ST,44.29950278,-72.57872119,S,NAD83,549.53,0.01,NGVD29,4150403.0,-0.7443423420097871,0.0015388991848817363,8.698022571657707e-05,2.582568639232586e-05
18,USGS,04289000,"LITTLE RIVER NEAR WATERBURY, VT",ST,44.37033339,-72.76872979999999,S,NAD83,428.0,0.01,NGVD29,4150403.0,-0.6074049179148308,0.01118253696633573,7.099151927592868e-05,2.6855167420973243e-05
19,USGS,04292100,"STONY BROOK NEAR EDEN, VT",ST,44.6936609,-72.5823378,S,NAD83,895.0,20.0,NGVD29,4150405.0,0.9479985929343369,0.014715272947053371,-8.828857675756339e-05,3.306844350587722e-05
20,USGS,04293200,"MUD CREEK AT BEAR MOUNTAIN RD, NEAR NORTH TROY, VT",ST,44.9983333,-72.3591667,S,NAD83,555.0,20.0,NGVD29,4150407.0,-0.7071067811865475,0.0,0.0036355104431184957,0.0
21,USGS,04293430,"NORTH BRANCH ABOVE RIVER STREET, AT RICHFORD, VT",ST,45.0019444,-72.6755556,S,NAD83,425.0,20.0,NGVD29,4150407.0,-0.7071067811865476,0.0,0.002213166764277144,0.0
22,USGS,04293600,"TROUT RIVER AT HOPKINS BR, NR ENOSBURG FALLS, VT",ST,44.92027778,-72.6725,S,NAD83,420.0,10.0,NGVD29,4150407.0,-0.7071067811865475,0.0,0.003415974788340809,0.0
23,USGS,04293700,"TYLER BRANCH @ DUFFY HILL RD NR ENOSBURG FALLS, VT",ST,44.8908333,-72.8219444,S,NAD83,370.0,10.0,NGVD29,4150407.0,-0.7071067811865476,0.0,0.003206833474768923,0.0
24,USGS,04293795,"BLACK CREEK ABOVE BRIDGE STREET, AT SHELDON, VT",ST,44.88055556,-72.94277778,S,NAD83,340.44,0.1,NAVD88,4150407.0,-0.7071067811865476,0.0,0.0036924636093292303,0.0
25,USGS,04294140,"ROCK RIVER NEAR HIGHGATE CENTER, VT",ST,44.96305556,-72.99194440000001,S,NAD83,230.0,10.0,NGVD29,4150407.0,1.068414164180188,0.04453369023577431,-0.0012916552458354079,0.0004468385471987
0,USGS,01616000,"ABRAMS CREEK NEAR WINCHESTER, VA",ST,39.177881899999996,-78.0858325,U,NAD83,526.46,1.0,NGVD29,2070004.0,-0.9841053071784793,0.008241124626379055,0.0003684149117867912,0.00011983373562028858
1,USGS,01621000,"DRY RIVER AT RAWLEY SPRINGS, VA",ST,38.50290058,-79.05364370000001,U,NAD83,1606.42,1.0,NGVD29,2070005.0,-0.6665081225991383,0.0024498434417828162,0.00048514481809957904,7.139676231839796e-05
2,USGS,01621470,"BLACKS RUN AT RT 704 NEAR MOUNT CRAWFORD, VA",ST,38.3787374,-78.9280836,S,NAD83,1170.0,1.0,NGVD29,2070005.0,0.7071067811865475,0.0,-0.003983700175698859,0.0
3,USGS,01630700,"GOONEY RUN NEAR GLEN ECHO, VA",ST,38.83511474,-78.2319454,S,NAD83,810.97,0.1,NAVD88,2070005.0,1.1509901393197357,0.015789849739649444,-0.0011815414247306278,0.0003295716933746107
